CREATION_DATE,REGNO,FLT_NUM,STNFR,STNTO,AHRS,ACYC,N1EGTA,N1GLA,N1WB,N1PT,N1P2A,N1LCOT,N1LCIT,N1IGV,N1SCV,N1LOT,N1HOT,V1STA,V1EGTP,V1NPA,V1LOT,V1LCIT
2023-05-04 12:26,HL7553,KE2102,HND,GMP,39994,31142,547,66,815,51.7,13.9,190,35,18,60,116,94,47,595,48,38,20
2023-05-04 12:37,HL7554,KE1526,CJU,PUS,23665,16270,548,45,819,52.5,14.1,182,26,17,61,114,93,49,633,45,63,27
2023-05-04 13:49,HL7701,KE0198,UBN,ICN,33467,28391,547,69,829,47.2,11.8,172,12,17,62,107,86,46,627,50,32,11
2023-05-04 13:59,HL7585,KE0704,NRT,ICN,37414,27700,548,69,818,52.7,13.9,184,28,18,63,115,93,46,600,47,38,16
2023-05-04 16:40,HL7702,KE0671,ICN,KUL,16903,10902,568,51,817,54.7,13.8,193,29,18,63,116,94,48,624,46,18,13
2023-05-04 20:50,HL7710,KE0477,ICN,SGN,53378,40767,589,74,821,53.6,13.9,185,24,17,58,110,89,48,621,45,12,11
2023-05-05 1:57,HL7586,KE0664,HKT,ICN,24047,15983,563,46,816,52.4,13.9,187,35,18,57,115,97,53,724,47,80,37
2023-05-05 8:41,HL7701,KE0197,ICN,UBN,33474,28395,558,49,824,52.7,13.6,181,21,17,61,112,91,46,672,45,27,15
2023-05-05 11:02,HL7585,KE0630,DPS,ICN,37419,27703,537,65,824,53.2,13.8,179,20,17,63,111,89,45,639,45,15,6
2023-05-05 11:13,HL7587,KE1174,CJU,GMP,39567,31255,589,39,818,50.6,13.7,184,26,17,62,113,93,51,664,45,68,34
2023-05-05 11:49,HL7553,KE1188,CJU,GMP,39999,31148,537,44,815,50.5,13.6,190,36,18,60,115,95,51,634,47,67,35
2023-05-05 12:40,HL7540,KE2102,HND,GMP,47804,34703,576,61,820,51.8,14,181,27,17,63,127,109,47,628,45,36,16
2023-05-05 12:58,HL7554,KE1376,CJU,GMP,23673,16274,557,46,816,51.5,13.9,186,30,18,61,118,98,52,679,45,76,35
2023-05-05 12:58,HL7524,KE2202,PEK,GMP,47733,36568,528,47,821,51.2,13.5,180,25,18,61,106,86,52,629,41,79,37
2023-05-05 13:49,HL7709,KE0866,CAN,ICN,50076,38568,564,58,816,51.5,13.8,190,33,18,65,125,101,57,649,41,91,45
2023-05-05 14:07,HL7702,KE0766,CTS,ICN,16908,10906,554,53,824,55.8,13.8,184,21,17,63,109,87,45,604,47,23,11
2023-05-05 14:52,HL7720,KE0856,PEK,ICN,49312,36745,532,56,824,53.4,13.5,184,19,17,66,112,92,50,664,48,83,33
2023-05-05 17:37,HL7584,KE0458,DAD,ICN,46166,36585,583,48,817,50.1,13.7,189,33,18,63,123,104,48,723,42,16,17
2023-05-05 17:57,HL7710,KE0629,ICN,DPS,53384,40770,575,70,825,54.2,13.8,183,19,17,59,111,88,48,629,44,2,11
2023-05-05 18:19,HL7586,KE0663,ICN,HKT,24053,15986,551,66,823,54.2,13.8,180,24,17,58,109,89,45,651,46,40,12
2023-05-05 20:19,HL7585,KE1374,CJU,ICN,37424,27706,535,41,817,51.7,13.8,186,29,18,63,111,91,46,618,46,55,24
2023-05-05 21:28,HL7553,KE1324,CJU,GMP,40004,31152,533,41,815,50.7,13.6,188,34,18,60,113,93,49,619,46,52,24
2023-05-06 8:53,HL7720,KE0865,ICN,CAN,49318,36749,519,55,830,54.6,13.4,174,11,17,66,111,93,44,592,38,17,5
2023-05-06 9:13,HL7524,KE1505,PUS,CJU,47742,36574,519,39,822,51.7,13.6,179,24,17,61,104,84,47,591,47,61,27
2023-05-06 9:48,HL7709,KE1374,CJU,GMP,50082,38573,523,41,824,53.5,13.6,180,22,17,64,113,89,51,591,48,64,28
2023-05-06 10:28,HL7554,KE1517,PUS,CJU,23679,16279,538,44,825,52.5,14,176,16,17,60,107,86,50,658,45,77,30
2023-05-06 11:06,HL7587,KE1174,CJU,GMP,39577,31263,573,44,825,51.4,13.6,178,19,17,62,108,87,49,644,45,66,29
2023-05-06 11:56,HL7540,KE1188,CJU,GMP,47817,34710,554,38,822,52.2,13.8,176,21,17,63,119,101,49,609,46,63,26
2023-05-06 12:33,HL7585,KE0806,TSN,ICN,37431,27709,543,64,820,53.5,14,186,27,17,63,113,91,46,605,47,46,17
2023-05-06 12:36,HL7553,KE2102,HND,GMP,40010,31156,555,64,812,50.6,13.8,194,39,19,60,121,99,48,608,47,36,21
2023-05-06 14:03,HL7701,KE0198,UBN,ICN,33484,28400,536,45,828,46.9,11.8,174,13,17,62,106,86,46,627,50,31,11
2023-05-06 17:46,HL7710,KE0458,DAD,ICN,53389,40773,623,82,815,51.2,13.7,195,35,18,59,123,102,52,664,43,8,21
2023-05-06 18:02,HL7702,KE0629,ICN,DPS,16916,10912,560,71,825,56.4,13.8,182,18,17,62,115,93,51,620,41,74,31
2023-05-06 20:04,HL7524,KE2104,HND,GMP,47748,36578,552,63,816,51.2,13.7,186,33,18,62,113,92,49,592,48,35,18
2023-05-06 20:14,HL7709,KE0152,PUS,ICN,50087,38578,514,42,824,54.6,13.8,177,17,17,64,109,84,51,603,48,72,28
2023-05-06 20:20,HL7554,KE1324,CJU,GMP,23684,16284,535,42,824,52.6,14,177,21,17,60,109,88,47,629,45,67,24
2023-05-07 1:42,HL7584,KE0664,HKT,ICN,46175,36595,586,55,816,50.3,13.8,188,32,18,63,121,102,59,735,45,81,43
2023-05-07 8:13,HL7701,KE0197,ICN,UBN,33490,28404,553,64,825,54.3,13.8,176,15,17,61,110,89,45,656,45,24,12
2023-05-07 9:11,HL7585,KE0805,ICN,TSN,37438,27712,525,60,824,54,13.9,174,19,17,63,106,83,43,632,45,13,0
2023-05-07 9:47,HL7554,KE1384,CJU,GMP,23694,16289,535,44,824,52.5,13.9,174,16,17,60,107,86,47,627,45,63,24
2023-05-07 11:06,HL7587,KE1174,CJU,GMP,39586,31270,562,46,827,52.4,13.7,175,14,17,62,104,83,49,632,46,64,27
2023-05-07 11:37,HL7553,KE1188,CJU,GMP,40016,31162,514,41,823,52,13.7,181,22,17,60,106,86,48,613,47,65,26
2023-05-07 12:04,HL7540,KE1526,CJU,PUS,47824,34715,538,41,830,52.4,13.8,168,12,17,63,112,95,50,609,46,73,29
2023-05-07 12:32,HL7524,KE2102,HND,GMP,47755,36583,564,76,819,51.5,13.7,183,27,18,62,111,90,47,585,48,35,18
2023-05-07 13:03,HL7709,KE0138,WUH,ICN,50093,38582,526,36,820,53.7,13.9,184,25,18,65,114,91,49,569,49,28,18
2023-05-07 13:03,HL7702,KE0869,ICN,DLC,16922,10914,557,61,824,56.1,13.9,183,20,17,63,114,93,46,605,37,17,9
2023-05-07 17:44,HL7710,KE0458,DAD,ICN,53396,40779,610,66,815,51.1,13.7,194,34,18,59,123,102,52,661,43,15,22
2023-05-07 18:15,HL7584,KE0663,ICN,HKT,46180,36599,563,73,824,52.9,13.9,177,19,17,62,112,92,51,650,45,38,15
2023-05-08 10:46,HL7709,KE0855,ICN,PEK,50098,38585,524,55,824,54.8,13.9,179,20,17,65,113,88,49,569,37,17,8
2023-05-08 11:01,HL7587,KE1174,CJU,GMP,39596,31278,568,48,824,52.5,13.8,178,18,17,62,106,85,48,635,46,68,28
2023-05-08 11:33,HL7524,KE1188,CJU,GMP,47763,36589,512,39,820,52.5,13.7,180,25,18,61,104,84,49,578,47,61,23
2023-05-08 12:06,HL7553,KE1526,CJU,PUS,40024,31167,520,46,818,52.6,13.9,185,28,18,60,108,87,51,630,47,73,30
2023-05-08 12:24,HL7554,KE2102,HND,GMP,23706,16296,550,63,823,52.8,14,177,21,17,60,111,90,44,602,46,41,13
2023-05-08 13:04,HL7584,KE0869,ICN,DLC,46185,36603,552,62,824,53.1,13.9,177,18,17,62,111,91,50,691,45,73,33
2023-05-08 13:55,HL7585,KE0704,NRT,ICN,37444,27719,522,62,824,53.3,13.7,174,18,17,63,106,84,44,585,48,38,8
2023-05-08 14:05,HL7701,KE0198,UBN,ICN,33501,28411,572,70,824,46,11.8,179,19,17,62,115,95,48,635,40,30,17
2023-05-08 17:48,HL7720,KE0458,DAD,ICN,49333,36759,566,68,817,51.5,13.5,191,31,18,66,124,105,47,627,47,21,18
2023-05-08 17:58,HL7710,KE0629,ICN,DPS,53403,40784,575,79,824,54.9,14,181,19,17,58,113,89,54,643,40,87,38
2023-05-08 21:06,HL7584,KE0477,ICN,SGN,46191,36605,554,73,825,53.3,13.9,174,16,17,62,111,90,51,634,45,70,33
2023-05-09 8:49,HL7709,KE0865,ICN,CAN,50104,38590,519,56,824,55.1,13.9,177,18,17,65,111,86,47,572,37,18,8
2023-05-09 9:04,HL7554,KE2101,GMP,HND,23714,16300,554,70,823,53.5,14.2,178,22,17,60,116,93,46,648,44,35,14
2023-05-09 10:24,HL7585,KE0703,ICN,NRT,37450,27722,542,84,824,54.3,14,176,21,17,63,109,86,44,629,46,18,3
2023-05-09 11:00,HL7587,KE1174,CJU,GMP,39609,31285,565,40,824,52.5,13.9,178,19,17,61,106,86,49,634,45,67,27
2023-05-09 11:35,HL7540,KE1188,CJU,GMP,47832,34722,551,43,824,53.1,14,174,19,17,63,118,100,49,602,46,67,26
2023-05-09 12:02,HL7720,KE0894,PVG,ICN,49338,36762,540,62,823,53.6,13.7,183,22,17,66,113,94,45,586,47,43,17
2023-05-09 12:06,HL7524,KE1526,CJU,PUS,47770,36594,521,39,819,52.5,13.8,180,26,18,61,106,85,49,598,48,67,29
2023-05-09 13:08,HL7586,KE0138,WUH,ICN,24076,16006,542,35,816,53.7,13.9,185,30,18,58,110,92,47,673,46,30,17
2023-05-09 13:09,HL7701,KE0806,TSN,ICN,33507,28416,576,56,820,53.2,13.9,187,26,17,62,117,97,48,667,44,57,31
2023-05-09 15:43,HL7710,KE0870,DLC,ICN,53409,40788,562,44,819,53.6,13.9,188,25,17,58,110,90,51,620,46,59,29
2023-05-09 17:42,HL7702,KE0458,DAD,ICN,16934,10930,593,69,815,53.2,13.8,196,34,18,63,120,98,50,640,45,27,21
2023-05-09 20:29,HL7524,KE1324,CJU,GMP,47775,36598,519,43,818,52,13.6,180,26,18,61,106,85,49,593,47,64,26
2023-05-10 2:05,HL7585,KE0630,DPS,ICN,37455,27725,545,49,816,51.9,13.9,186,32,18,63,115,95,47,679,45,16,13
2023-05-10 11:01,HL7553,KE1174,CJU,GMP,40038,31181,530,43,816,51.9,13.9,188,33,18,60,111,90,49,621,47,66,28
2023-05-10 11:33,HL7524,KE1188,CJU,GMP,47780,36602,524,40,817,52,13.7,183,29,18,61,108,88,48,582,47,62,26
2023-05-10 12:02,HL7540,KE1526,CJU,PUS,47839,34727,553,41,823,52.6,14,176,21,17,63,119,102,51,627,46,80,34
2023-05-10 13:56,HL7584,KE0704,NRT,ICN,46199,36615,560,55,823,52,13.8,181,23,17,63,113,94,47,635,45,41,18
2023-05-10 14:08,HL7709,KE0866,CAN,ICN,50110,38597,549,49,816,52.6,13.9,188,29,18,65,122,98,55,643,40,84,42
2023-05-10 14:16,HL7701,KE0198,UBN,ICN,33516,28423,562,65,824,45.8,11.7,177,17,17,62,114,94,46,641,40,27,14
2023-05-10 18:17,HL7586,KE0629,ICN,DPS,24085,16013,565,72,818,54.5,13.9,181,27,18,57,112,92,48,650,46,52,22
2023-05-10 19:23,HL7710,KE0689,ICN,PNH,53419,40795,551,49,823,54.4,14,183,21,17,58,107,87,52,616,46,58,30
2023-05-11 11:02,HL7554,KE1174,CJU,GMP,23725,16310,534,43,823,53,14.1,178,23,17,61,111,90,47,641,44,68,26
2023-05-11 11:35,HL7553,KE1188,CJU,GMP,40051,31188,525,44,817,51.9,13.8,187,29,18,60,110,89,49,612,47,62,27
2023-05-11 12:16,HL7524,KE1526,CJU,PUS,47788,36607,529,41,817,51.5,13.6,181,28,18,61,107,86,49,596,47,67,30
2023-05-11 12:17,HL7709,KE0894,PVG,ICN,50118,38603,535,49,821,54.2,14,183,24,17,64,117,92,52,621,41,82,37
2023-05-11 13:39,HL7720,KE0742,NGO,ICN,49350,36772,544,59,824,53.5,13.7,185,23,17,65,114,95,46,588,48,50,21
2023-05-11 13:49,HL7584,KE0704,NRT,ICN,46206,36620,558,58,824,52.6,13.9,179,21,17,62,113,93,49,636,46,43,18
2023-05-11 13:55,HL7585,KE0866,CAN,ICN,37462,27733,529,48,824,53.1,14,180,26,18,63,109,88,50,656,47,75,33
2023-05-11 15:29,HL7701,KE0198,UBN,ICN,33521,28429,542,19,824,52.7,13.8,181,20,17,61,106,88,50,735,45,76,32
2023-05-11 16:17,HL7540,KE2103,GMP,HND,47855,34735,588,82,820,52,14,181,26,17,64,129,109,48,653,45,32,18
2023-05-11 17:43,HL7586,KE0458,DAD,ICN,24091,16016,574,58,815,52.3,13.8,189,35,18,57,119,100,48,714,44,26,17
2023-05-11 17:54,HL7702,KE0629,ICN,DPS,16953,10941,569,68,821,55.7,13.9,188,24,17,62,111,89,46,607,46,20,13
2023-05-12 8:21,HL7701,KE0197,ICN,UBN,33527,28432,553,58,825,53.9,13.9,177,17,17,61,111,90,44,681,45,40,16
2023-05-12 10:21,HL7584,KE0703,ICN,NRT,46212,36624,561,71,824,53.2,14,176,19,17,62,113,92,45,697,43,3,2
2023-05-12 10:59,HL7554,KE1174,CJU,GMP,23735,16317,536,43,823,53.1,14.1,179,24,17,61,112,91,49,640,44,66,27
2023-05-12 11:36,HL7553,KE1188,CJU,GMP,40058,31195,526,44,817,52.3,13.9,186,31,18,60,110,89,49,611,47,61,27
2023-05-12 12:16,HL7524,KE1526,CJU,PUS,47797,36612,524,40,818,51.6,13.7,182,28,18,61,107,87,49,604,48,68,30
2023-05-12 12:21,HL7540,KE2102,HND,GMP,47865,34739,565,61,823,53,14.1,177,23,17,64,123,104,46,619,45,42,14
2023-05-12 13:08,HL7709,KE0869,ICN,DLC,50123,38607,530,49,821,54.2,13.9,183,24,17,65,116,92,53,618,47,52,27
2023-05-12 14:00,HL7710,KE0866,CAN,ICN,53429,40810,568,55,821,53.7,13.9,185,24,17,58,110,89,52,651,47,81,35
2023-05-12 16:41,HL7585,KE0671,ICN,KUL,37470,27737,521,41,821,53.3,14,179,23,17,63,107,85,44,625,46,18,3
2023-05-12 17:41,HL7720,KE0458,DAD,ICN,49355,36778,566,67,816,51.5,13.6,190,31,18,66,122,103,47,641,46,23,18
2023-05-12 17:52,HL7702,KE0629,ICN,DPS,16959,10946,551,50,823,56.1,13.9,184,22,17,62,109,87,51,641,39,90,36
2023-05-12 18:20,HL7586,KE0663,ICN,HKT,24097,16020,562,71,819,54.4,13.9,180,26,17,57,111,91,45,653,45,32,13
2023-05-13 11:27,HL7720,KE0132,CGO,ICN,49360,36781,541,38,818,51.5,13.3,188,27,18,66,116,98,46,597,47,34,16
2023-05-13 11:28,HL7553,KE1174,CJU,GMP,40070,31204,519,40,818,52.4,13.8,184,28,18,60,107,87,48,598,47,55,23
2023-05-13 11:49,HL7554,KE1188,CJU,GMP,23745,16324,529,42,824,53.1,14,176,21,17,60,109,88,47,631,45,62,22
2023-05-13 12:12,HL7524,KE1526,CJU,PUS,47804,36617,517,40,820,52,13.6,179,25,18,61,104,83,48,589,47,64,24
2023-05-13 12:28,HL7540,KE2102,HND,GMP,47877,34744,557,61,824,52.8,14.1,173,19,17,63,122,102,45,628,44,33,11
2023-05-13 13:50,HL7710,KE0866,CAN,ICN,53434,40816,585,56,818,52.9,13.9,190,30,18,58,115,94,55,671,46,88,42
2023-05-13 14:03,HL7701,KE0198,UBN,ICN,33537,28441,565,60,824,44.9,11.5,181,21,17,62,116,96,48,658,40,28,16
2023-05-13 15:40,HL7584,KE0870,DLC,ICN,46221,36628,558,58,823,52.1,13.8,179,22,17,62,113,93,50,631,46,66,31
2023-05-13 17:43,HL7702,KE0458,DAD,ICN,16964,10949,588,70,816,53.6,13.8,194,32,18,63,120,97,49,630,45,27,21
2023-05-13 17:55,HL7709,KE0629,ICN,DPS,50135,38613,531,69,824,54.6,13.8,178,19,17,65,113,88,49,581,47,17,9
2023-05-13 18:14,HL7586,KE0663,ICN,HKT,24103,16026,549,63,822,54.8,13.9,178,24,17,57,108,89,44,658,45,25,7
2023-05-13 20:11,HL7524,KE1324,CJU,GMP,47809,36621,520,41,819,51.9,13.6,179,25,18,61,104,84,46,575,48,59,20
2023-05-14 8:23,HL7701,KE0197,ICN,UBN,33544,28445,562,71,824,53.5,13.8,179,19,17,62,111,91,45,652,46,30,16
2023-05-14 11:00,HL7702,KE0846,TAO,ICN,16971,10952,564,53,817,54.6,13.8,191,28,18,63,116,94,50,611,45,43,23
2023-05-14 11:02,HL7587,KE1174,CJU,GMP,39634,31306,571,43,824,52,13.8,179,20,17,62,108,88,48,644,45,68,28
2023-05-14 11:45,HL7524,KE1188,CJU,GMP,47816,36626,524,40,817,51.5,13.6,181,28,18,61,106,87,48,589,48,62,26
2023-05-14 12:04,HL7554,KE1526,CJU,PUS,23752,16329,538,45,822,53,14.1,179,23,17,60,112,91,51,669,44,77,36
2023-05-14 12:27,HL7540,KE2102,HND,GMP,47886,34749,576,74,823,51.9,14,177,23,17,63,122,104,46,627,44,37,13
2023-05-14 13:43,HL7709,KE0742,NGO,ICN,50140,38616,539,74,822,54.3,13.8,181,22,17,65,115,90,48,550,49,45,18
2023-05-14 13:45,HL7585,KE0866,CAN,ICN,37481,27750,545,54,816,52.4,13.9,186,32,18,63,116,95,53,661,48,84,37
2023-05-14 13:57,HL7720,KE0704,NRT,ICN,49365,36785,531,53,823,53.7,13.7,182,21,17,66,111,93,46,587,47,37,16
2023-05-14 14:42,HL7586,KE0856,PEK,ICN,24108,16031,574,53,814,51.9,13.8,190,36,18,58,117,99,56,734,46,82,38
2023-05-14 15:40,HL7584,KE0870,DLC,ICN,46229,36634,553,58,825,52.2,13.8,176,19,17,62,111,91,50,636,45,65,29
2023-05-14 16:52,HL7710,KE0671,ICN,KUL,53442,40821,564,54,821,53.9,13.8,184,23,17,58,109,88,48,636,45,2,7
2023-05-14 23:26,HL7702,KE0647,ICN,SIN,16978,10956,562,71,823,56,13.8,183,20,17,62,109,87,52,622,41,80,32
2023-05-15 1:46,HL7701,KE0178,HKG,ICN,33550,28449,570,54,821,52.1,13.8,184,25,17,62,118,98,47,666,43,37,26
2023-05-15 10:51,HL7585,KE0855,ICN,PEK,37486,27755,529,47,822,53.4,13.9,181,26,17,63,111,90,51,657,48,79,32
2023-05-15 11:00,HL7587,KE1174,CJU,GMP,39648,31314,566,41,824,52.3,13.8,178,18,17,62,106,85,50,648,45,69,30
2023-05-15 11:15,HL7709,KE0457,ICN,DAD,50146,38619,547,75,819,53.7,13.8,185,26,18,65,120,94,49,587,38,15,11
2023-05-15 11:38,HL7553,KE1188,CJU,GMP,40086,31216,525,44,816,51.9,13.8,187,32,18,60,111,90,49,611,47,64,28
2023-05-15 12:11,HL7524,KE1526,CJU,PUS,47823,36631,536,45,816,50.7,13.5,185,32,18,62,110,91,49,600,48,74,30
2023-05-15 12:27,HL7554,KE2102,HND,GMP,23766,16336,555,73,822,53.1,14.1,180,25,17,61,116,94,44,612,45,41,13
2023-05-15 14:07,HL7701,KE0198,UBN,ICN,33556,28451,559,63,825,45.3,11.5,177,18,17,62,114,93,47,629,50,31,14
2023-05-15 18:10,HL7720,KE0629,ICN,DPS,49372,36792,535,47,822,53.1,13.6,184,23,17,65,114,95,46,581,47,40,17
2023-05-15 19:26,HL7540,KE2210,SHA,GMP,47896,34758,601,62,816,50.3,13.9,187,34,18,63,133,116,50,642,45,45,24
2023-05-15 20:55,HL7524,KE1324,CJU,GMP,47828,36635,525,40,817,51.3,13.6,182,29,18,61,107,87,49,591,47,65,27
2023-05-16 1:47,HL7710,KE0664,HKT,ICN,53450,40827,588,47,815,51.9,13.9,193,34,18,59,117,97,51,656,42,13,20
2023-05-16 3:16,HL7584,KE0468,CXR,ICN,46236,36640,566,45,818,51,13.8,185,28,18,63,116,98,47,731,42,13,14
2023-05-16 11:03,HL7540,KE1174,CJU,GMP,47903,34761,567,45,819,51.2,13.9,180,26,17,63,125,107,52,621,45,73,34
2023-05-16 11:42,HL7524,KE1188,CJU,GMP,47835,36639,544,42,816,51.1,13.8,187,34,18,62,112,93,51,592,48,68,31
2023-05-16 12:02,HL7553,KE1526,CJU,PUS,40093,31221,542,45,814,50.8,13.8,193,37,18,60,116,95,54,657,46,77,38
2023-05-16 12:12,HL7709,KE0894,PVG,ICN,50153,38625,558,55,816,52.2,13.9,191,32,18,65,124,101,56,638,41,88,44
2023-05-16 12:22,HL7554,KE2102,HND,GMP,23777,16342,558,61,816,52.5,14.1,185,30,18,61,118,97,45,623,45,40,16
2023-05-16 12:57,HL7701,KE0138,WUH,ICN,33563,28456,582,48,817,51,13.6,191,31,18,61,121,102,49,676,44,46,31
2023-05-16 13:45,HL7702,KE0866,CAN,ICN,16988,10964,577,54,816,53.8,13.8,194,33,18,63,118,96,54,653,40,82,43
2023-05-16 15:29,HL7587,KE1246,CJU,GMP,39658,31323,585,47,823,51.2,13.8,183,24,17,62,112,92,51,657,45,71,33
2023-05-16 17:44,HL7720,KE0458,DAD,ICN,49378,36795,569,68,816,51.3,13.6,192,33,18,66,126,107,47,650,45,22,18
2023-05-16 18:05,HL7585,KE0629,ICN,DPS,37496,27762,550,66,817,52.9,13.9,185,29,18,63,117,95,52,654,48,80,36
2023-05-16 20:45,HL7710,KE0477,ICN,SGN,53459,40830,582,70,820,53.6,13.9,185,24,17,58,110,90,49,621,44,29,19
2023-05-16 21:21,HL7584,KE0467,ICN,CXR,46243,36645,569,74,824,52.1,13.9,180,22,17,63,112,93,55,718,45,80,45
2023-05-17 9:38,HL7709,KE0723,ICN,KIX,50158,38630,544,64,818,53.4,13.9,185,27,18,65,120,95,50,615,45,15,13
2023-05-17 11:12,HL7587,KE1174,CJU,GMP,39669,31329,586,41,821,51.5,13.8,184,25,17,62,111,91,49,644,45,67,30
2023-05-17 11:31,HL7702,KE0132,CGO,ICN,16994,10969,556,35,817,52.9,13.5,194,32,18,63,115,94,51,620,46,33,23
2023-05-17 11:51,HL7553,KE1188,CJU,GMP,40105,31230,537,44,814,51.3,13.9,191,36,18,60,115,95,49,613,47,65,29
2023-05-17 12:23,HL7524,KE1526,CJU,PUS,47843,36644,554,43,814,51.1,13.8,190,36,18,62,112,93,52,603,47,69,33
2023-05-17 12:38,HL7554,KE2102,HND,GMP,23788,16347,575,70,815,51.7,14.1,190,35,18,61,122,101,47,641,44,39,18
2023-05-17 13:17,HL7585,KE0869,ICN,DLC,37501,27765,547,54,817,52.5,14,185,30,18,63,112,92,53,680,48,78,38
2023-05-17 14:03,HL7701,KE0198,UBN,ICN,33570,28462,542,53,824,46,11.6,175,15,17,62,110,90,46,636,50,31,13
2023-05-17 14:48,HL7586,KE0856,PEK,ICN,24118,16040,563,52,816,52.8,13.8,187,34,18,57,117,98,55,732,47,91,38
2023-05-17 17:47,HL7584,KE0458,DAD,ICN,46249,36648,599,69,816,50.1,13.8,190,34,18,63,128,108,49,748,41,16,18
2023-05-17 19:27,HL7540,KE2210,SHA,GMP,47910,34768,572,60,820,51.1,13.8,178,25,17,63,126,107,48,626,45,48,17
2023-05-17 21:01,HL7720,KE0467,ICN,CXR,49386,36802,534,48,824,54,13.7,181,20,17,65,112,93,53,680,47,81,37
2023-05-17 23:20,HL7710,KE1472,CJU,ICN,53469,40835,558,40,821,53.4,13.9,185,23,17,58,108,88,52,621,45,67,34
2023-05-18 10:06,HL7540,KE1156,CJU,GMP,47915,34771,558,48,824,50.8,13.8,175,21,17,63,123,105,49,607,45,68,28
2023-05-18 11:28,HL7587,KE1174,CJU,GMP,39679,31336,581,47,823,50.6,13.5,180,21,17,62,109,89,49,639,46,67,29
2023-05-18 12:38,HL7524,KE1526,CJU,PUS,47850,36649,534,40,818,50.1,13.3,183,29,18,62,107,88,49,582,48,64,28
2023-05-18 12:41,HL7554,KE2102,HND,GMP,23800,16353,574,70,816,51.9,14.1,190,35,18,61,125,104,47,649,44,43,22
2023-05-18 12:57,HL7584,KE1188,CJU,GMP,46254,36653,553,44,823,51.2,13.6,179,21,17,63,110,91,50,634,45,69,33
2023-05-18 14:09,HL7720,KE0766,CTS,ICN,49391,36806,539,58,823,53.1,13.6,182,22,17,66,114,95,45,595,47,35,16
2023-05-18 14:33,HL7586,KE0186,TPE,ICN,24124,16044,606,69,812,51.8,13.7,193,38,18,58,125,105,49,687,45,38,23
2023-05-18 16:47,HL7702,KE0671,ICN,KUL,17003,10974,561,55,819,54.9,13.8,189,26,17,63,112,90,47,622,46,18,13
2023-05-18 18:11,HL7710,KE0458,DAD,ICN,53477,40841,620,68,815,51.4,13.8,197,37,18,59,124,103,52,672,43,7,21
2023-05-18 18:16,HL7540,KE1187,GMP,CJU,47920,34774,558,44,824,51.5,13.9,176,23,17,63,123,105,51,620,46,72,32
2023-05-18 20:40,HL7701,KE0477,ICN,SGN,33578,28468,554,47,823,52.7,13.8,182,22,17,61,113,93,46,676,45,24,18
2023-05-18 23:13,HL7585,KE0498,DEL,ICN,37508,27773,560,47,808,49.6,13.6,193,40,19,63,122,102,58,696,48,85,47
2023-05-19 10:54,HL7586,KE0855,ICN,PEK,24130,16048,571,66,817,53.8,13.8,185,30,18,58,113,95,45,684,44,16,6
2023-05-19 11:03,HL7584,KE1174,CJU,GMP,46263,36658,542,42,824,52.1,13.8,178,19,17,62,109,90,51,638,46,72,35
2023-05-19 11:37,HL7540,KE1188,CJU,GMP,47926,34778,549,39,824,51.7,13.9,174,22,17,63,120,102,48,607,46,70,28
2023-05-19 12:05,HL7524,KE1526,CJU,PUS,47857,36654,536,45,817,50.9,13.6,184,30,18,61,109,89,51,597,49,73,32
2023-05-19 12:36,HL7554,KE2102,HND,GMP,23812,16358,563,69,818,52.4,14.1,183,28,18,61,118,96,45,632,45,40,15
2023-05-19 13:23,HL7709,KE0138,WUH,ICN,50171,38642,554,40,816,51.6,13.8,192,34,18,65,124,101,50,606,46,29,20
2023-05-19 17:41,HL7702,KE0458,DAD,ICN,17009,10978,599,67,811,52.3,13.7,200,38,18,63,126,104,51,654,44,27,28
2023-05-19 19:33,HL7587,KE2210,SHA,GMP,39688,31344,611,67,819,51.3,13.8,186,26,17,62,116,95,52,699,47,79,37
2023-05-19 20:05,HL7524,KE1324,CJU,GMP,47862,36658,524,40,819,51,13.6,182,28,18,61,107,87,48,590,48,69,29
2023-05-19 20:52,HL7710,KE0477,ICN,SGN,53487,40848,564,55,823,53.7,13.9,183,21,17,58,108,87,53,658,46,79,37
2023-05-19 21:11,HL7585,KE0467,ICN,CXR,37515,27778,541,72,824,52.9,13.9,179,23,17,63,109,87,45,610,46,28,11
2023-05-20 10:12,HL7584,KE0703,ICN,NRT,46274,36665,570,65,822,52.1,13.9,180,22,17,63,113,94,54,693,45,86,43
2023-05-20 10:51,HL7709,KE0741,ICN,NGO,50176,38645,539,63,820,53.2,13.8,184,25,18,65,120,95,49,589,39,17,12
2023-05-20 11:03,HL7587,KE1174,CJU,GMP,39694,31347,575,40,820,51.7,13.8,182,22,17,62,109,89,51,654,46,73,35
2023-05-20 11:29,HL7702,KE0132,CGO,ICN,17014,10981,573,42,815,52.6,13.6,197,35,18,63,118,97,49,627,45,32,23
2023-05-20 11:36,HL7524,KE1188,CJU,GMP,47868,36662,533,39,817,50.9,13.6,183,30,18,61,108,88,49,585,48,68,29
2023-05-20 12:22,HL7540,KE1526,CJU,PUS,47934,34783,555,40,822,51.8,13.9,175,22,17,63,121,103,51,627,46,79,34
2023-05-20 13:53,HL7701,KE0198,UBN,ICN,33589,28476,532,74,831,47.8,11.7,165,4,17,61,106,84,45,616,42,30,11
