Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,,,Ulaanbaatar_temp,Incheon_temp,Dubai_temp,Danang_temp
2023-12-11 9:45,HL7586,KAL467,RKSI,VVCR,89,12,,,87.75,,,,,,
2023-12-11 9:21,HL8027,KAL726,RJBB,RKSI,92,29,,,,,,,,,
2023-12-11 9:20,HL8002,KAL667,RKSI,VTCC,82,13,,,80.65,,,,,,
2023-12-11 8:43,HL7701,KAL458,VVDN,RKSI,109,32,,,,,,,,,
2023-12-11 7:27,HL8001,KAL2103,RKSS,RJTT,90,20,,,,,,,,,
2023-12-11 6:14,HL7585,KAL856,ZBAA,RKSI,81,4,,,,,,,,,
2023-12-11 5:53,HL7710,KAL675,RKSI,VTCC,88,11,,,86.85,,,,,,
2023-12-11 5:30,HL8002,KAL728,RJBB,RKSI,91,14,,,,,,,,,
2023-12-11 5:18,HL8026,KAL866,ZGGG,RKSI,101,35,,,,,,,,,
2023-12-11 5:15,HL8212,KAL955,RKSI,LTFM,85,22,,,82.75,,,,,,
2023-12-11 5:09,HL7553,KAL792,RJFF,RKSI,88,28,,,,,,,,,
2023-12-11 5:04,HL8025,KAL695,RKSI,VNKT,96,7,,,95.25,,,,,,
2023-12-11 4:43,HL8003,KAL138,ZHHH,RKSI,90,13,,,,,,,,,
2023-12-11 4:28,HL8276,KAL951,RKSI,OMDB,87,23,,,84.65,,,,,,
2023-12-11 4:10,HL8211,KAL497,RKSI,VIDP,93,10,,,91.95,,,,,,
2023-12-11 3:25,HL8001,KAL2102,RJTT,RKSS,93,25,,,,,,,,,
2023-12-11 3:06,HL7584,KAL724,RJBB,RKSI,89,18,,,,,,,,,
2023-12-11 2:48,HL8002,KAL727,RKSI,RJBB,85,13,,,83.65,,,,,,
2023-12-11 1:50,HL7540,KAL1174,RKPC,RKSS,100,23,,,,,,,,,
2023-12-11 1:46,HL7709,----------,----,----,85,20,,,,,,,,,
2023-12-10 22:53,HL8227,KAL408,YBBN,RKSI,98,30,,,,,,,,,
2023-12-10 18:55,HL8228,KAL956,LTFM,RKSI,89,8,,,,,,,,,
2023-12-10 17:41,HL7554,KAL468,VVCR,RKSI,95,32,,,,,,,,,
2023-12-10 17:06,HL8276,KAL952,OMDB,RKSI,96,40,,,,,,,,,
2023-12-10 17:01,HL8212,KAL992,UTTT,RKSI,85,19,,,,,,,,,
2023-12-10 16:58,HL8002,KAL630,WADD,RKSI,101,13,,,,,,,,,
2023-12-10 16:14,HL7587,KAL462,VVDN,RKSI,97,26,,,,,,,,,
2023-12-10 16:08,HL7701,KAL668,VTCC,RKSI,105,29,,,,,,,,,
2023-12-10 14:53,HL8003,KAL696,VNKT,RKSI,91,23,,,,,,,,,
2023-12-10 14:39,HL8211,KAL498,VIDP,RKSI,92,21,,,,,,,,,
2023-12-10 14:25,HL8026,KAL488,VVPQ,RKSI,100,34,,,,,,,,,
2023-12-10 14:05,HL7702,KAL647,RKSI,WSSS,88,14,,,86.55,,,,,,
2023-12-10 10:49,HL8227,KAL407,RKSI,YBBN,91,15,,,89.45,,,,,,
2023-12-10 10:48,HL8001,KAL2104,RJTT,RKSS,93,26,,,,,,,,,
2023-12-10 10:39,HL7540,KAL1312,RKPC,RKSS,96,19,,,,,,,,,
2023-12-10 10:29,HL7585,KAL689,RKSI,VDPP,84,16,,,82.35,,,,,,
2023-12-10 10:16,HL8025,KAL743,RKSI,RJGG,96,10,,,94.95,,,,,,
2023-12-10 9:20,HL7586,KAL726,RJBB,RKSI,88,23,,,,,,,,,
2023-12-10 8:45,HL8002,KAL629,RKSI,WADD,88,14,,,86.55,,,,,,
2023-12-10 8:42,HL7524,KAL458,VVDN,RKSI,100,37,,,,,,,,,
2023-12-10 7:30,HL8212,KAL991,RKSI,UTTT,89,24,,,86.55,,,,,,
2023-12-10 7:20,HL8001,KAL2103,RKSS,RJTT,92,23,,,,,,,,,
2023-12-10 6:47,HL8026,KAL487,RKSI,VVPQ,94,18,,,92.15,,,,,,
2023-12-10 6:33,HL7554,KAL870,ZYTL,RKSI,85,4,,,,,,,,,
2023-12-10 5:27,HL8025,KAL866,ZGGG,RKSI,106,27,,,,,,,,,
2023-12-10 5:12,HL8003,KAL695,RKSI,VNKT,94,22,,,91.75,,,,,,
2023-12-10 4:45,HL8228,KAL955,RKSI,LTFM,90,11,,,88.85,,,,,,
2023-12-10 4:45,HL8002,KAL742,RJGG,RKSI,91,14,,,,,,,,,
2023-12-10 4:44,HL8027,KAL828,ZGSZ,RKSI,103,43,,,,,,,,,
2023-12-10 4:21,HL8212,KAL894,ZSPD,RKSI,89,32,,,,,,,,,
2023-12-10 3:57,HL8211,KAL497,RKSI,VIDP,94,13,,,92.65,,,,,,
2023-12-10 3:27,HL8001,KAL2102,RJTT,RKSS,93,27,,,,,,,,,
2023-12-10 3:07,HL7710,KAL846,ZSQD,RKSI,86,9,,,,,,,,,
2023-12-10 3:04,HL8026,KAL724,RJBB,RKSI,91,23,,,,,,,,,
2023-12-10 1:38,HL7540,KAL1174,RKPC,RKSS,99,23,,,,,,,,,
2023-12-10 0:17,HL7701,KAL137,RKSI,ZHHH,85,10,,,83.95,,,,,,
2023-12-09 22:48,HL7587,KAL197,RKSI,ZMCK,90,6,,,89.35,,,,,,
2023-12-09 22:40,HL8227,KAL408,YBBN,RKSI,97,31,,,,,,,,,
2023-12-09 17:00,HL8228,KAL952,OMDB,RKSI,96,26,,,,,,,,,
2023-12-09 16:10,HL8026,KAL456,VVNB,RKSI,97,33,,,,,,,,,
2023-12-09 14:31,HL7720,KAL488,VVPQ,RKSI,99,29,,,,,,,,,
2023-12-09 14:05,HL7702,KAL647,RKSI,WSSS,88,15,,,86.45,,,,,,
2023-12-09 11:21,HL8212,KAL188,RCTP,RKSI,93,38,,,,,,,,,
2023-12-09 10:58,HL8001,KAL2104,RJTT,RKSS,95,26,,,,,,,,,
2023-12-09 10:38,HL7540,KAL1312,RKPC,RKSS,98,21,,,,,,,,,
2023-12-09 10:14,HL8003,KAL895,RKSI,ZSPD,94,21,,,91.85,,,,,,
2023-12-09 10:11,HL8211,KAL743,RKSI,RJGG,89,15,,,87.45,,,,,,
2023-12-09 10:10,HL7554,KAL689,RKSI,VDPP,84,19,,,82.05,,,,,,
2023-12-09 10:00,HL8026,KAL455,RKSI,VVNB,89,20,,,86.95,,,,,,
2023-12-09 8:11,HL8276,KAL712,RJAA,RKSI,87,30,,,,,,,,,
2023-12-09 7:24,HL8001,KAL2103,RKSS,RJTT,95,26,,,,,,,,,
2023-12-09 7:20,HL8212,KAL187,RKSI,RCTP,89,28,,,86.15,,,,,,
2023-12-09 6:30,HL8027,KAL870,ZYTL,RKSI,86,19,,,,,,,,,
2023-12-09 6:09,HL7585,KAL898,ZSPD,RKSI,92,28,,,,,,,,,
2023-12-09 5:20,HL8003,KAL866,ZGGG,RKSI,100,36,,,,,,,,,
2023-12-09 5:02,HL7587,KAL704,RJAA,RKSI,91,19,,,,,,,,,
2023-12-09 4:53,HL7586,KAL792,RJFF,RKSI,92,29,,,,,,,,,
2023-12-09 4:53,HL8025,KAL172,VHHH,RKSI,104,27,,,,,,,,,
2023-12-09 4:49,HL8026,KAL742,RJGG,RKSI,89,21,,,,,,,,,
2023-12-09 4:38,HL8276,KAL711,RKSI,RJAA,87,28,,,84.15,,,,,,
2023-12-09 4:15,HL8228,KAL951,RKSI,OMDB,87,14,,,85.55,,,,,,
2023-12-09 4:10,HL8027,KAL869,RKSI,ZYTL,90,28,,,87.15,,,,,,
2023-12-09 3:30,HL8001,KAL2102,RJTT,RKSS,95,26,,,,,,,,,
2023-12-09 3:29,HL8212,KAL894,ZSPD,RKSI,92,37,,,,,,,,,
2023-12-09 3:06,HL7701,KAL846,ZSQD,RKSI,91,15,,,,,,,,,
2023-12-09 3:03,HL7710,KAL724,RJBB,RKSI,88,19,,,,,,,,,
2023-12-09 2:38,HL7553,KAL457,RKSI,VVDN,89,26,,,86.35,,,,,,
2023-12-09 1:42,HL7540,KAL1174,RKPC,RKSS,98,23,,,,,,,,,
2023-12-09 0:35,HL8027,KAL744,RJGG,RKSI,87,24,,,,,,,,,
2023-12-08 23:25,HL8212,KAL893,RKSI,ZSPD,91,25,,,88.45,,,,,,
2023-12-08 23:25,HL8025,KAL171,RKSI,VHHH,91,10,,,89.95,,,,,,
2023-12-08 22:36,HL8211,KAL408,YBBN,RKSI,99,28,,,,,,,,,
2023-12-08 19:22,HL8227,KAL956,LTFM,RKSI,89,10,,,,,,,,,
2023-12-08 18:33,HL8228,KAL992,UTTT,RKSI,85,1,,,,,,,,,
2023-12-08 17:28,HL7587,KAL468,VVCR,RKSI,96,26,,,,,,,,,
2023-12-08 17:19,HL8276,KAL952,OMDB,RKSI,96,40,,,,,,,,,
2023-12-08 17:00,HL8002,KAL630,WADD,RKSI,101,13,,,,,,,,,
2023-12-08 15:17,HL8025,KAL696,VNKT,RKSI,91,13,,,,,,,,,
2023-12-08 14:25,HL8212,KAL498,VIDP,RKSI,93,35,,,,,,,,,
2023-12-08 14:09,HL7702,KAL647,RKSI,WSSS,87,18,,,85.15,,,,,,
2023-12-08 11:15,HL8003,KAL188,RCTP,RKSI,92,29,,,,,,,,,
2023-12-08 11:05,HL8211,KAL407,RKSI,YBBN,94,16,,,92.35,,,,,,
2023-12-08 11:01,HL8001,KAL2104,RJTT,RKSS,95,25,,,,,,,,,
2023-12-08 10:41,HL7540,KAL1312,RKPC,RKSS,98,21,,,,,,,,,
2023-12-08 10:15,HL8027,KAL743,RKSI,RJGG,92,30,,,88.95,,,,,,
2023-12-08 9:28,HL7710,KAL667,RKSI,VTCC,86,18,,,84.15,,,,,,
2023-12-08 8:52,HL8002,KAL629,RKSI,WADD,91,13,,,89.65,,,,,,
2023-12-08 8:43,HL7554,KAL458,VVDN,RKSI,98,33,,,,,,,,,
2023-12-08 8:13,HL8228,KAL991,RKSI,UTTT,87,16,,,85.35,,,,,,
2023-12-08 7:26,HL8001,KAL2103,RKSS,RJTT,97,27,,,,,,,,,
2023-12-08 7:24,HL8003,KAL187,RKSI,RCTP,94,25,,,91.45,,,,,,
2023-12-08 6:29,HL7524,KAL870,ZYTL,RKSI,86,28,,,,,,,,,
2023-12-08 6:14,HL8027,KAL856,ZBAA,RKSI,90,27,,,,,,,,,
2023-12-08 6:14,HL7701,KAL898,ZSPD,RKSI,101,25,,,,,,,,,
2023-12-08 5:29,HL8026,KAL866,ZGGG,RKSI,99,34,,,,,,,,,
2023-12-08 5:19,HL7720,KAL766,RJCC,RKSI,94,6,,,,,,,,,
2023-12-08 5:14,HL8025,KAL695,RKSI,VNKT,90,16,,,88.35,,,,,,
2023-12-08 4:52,HL8002,KAL742,RJGG,RKSI,89,14,,,,,,,,,
2023-12-08 4:49,HL7553,KAL138,ZHHH,RKSI,94,34,,,,,,,,,
2023-12-08 4:13,HL8228,KAL894,ZSPD,RKSI,92,21,,,,,,,,,
2023-12-08 4:07,HL8212,KAL497,RKSI,VIDP,87,31,,,83.85,,,,,,
2023-12-08 4:04,HL8276,KAL951,RKSI,OMDB,87,30,,,83.95,,,,,,
2023-12-08 3:35,HL8001,KAL2102,RJTT,RKSS,92,27,,,,,,,,,
2023-12-08 2:59,HL7585,KAL846,ZSQD,RKSI,87,23,,,,,,,,,
2023-12-08 2:30,HL8027,KAL855,RKSI,ZBAA,89,26,,,86.35,,,,,,
2023-12-08 1:58,HL8002,KAL741,RKSI,RJGG,86,13,,,84.65,,,,,,
2023-12-08 1:37,HL7540,KAL1174,RKPC,RKSS,97,20,,,,,,,,,
2023-12-08 0:07,HL7702,KAL723,RKSI,RJBB,85,14,,,83.55,,,,,,
2023-12-07 23:24,HL7587,KAL171,RKSI,VHHH,85,12,,,83.75,,,,,,
2023-12-07 23:23,HL8228,KAL893,RKSI,ZSPD,90,9,,,89.05,,,,,,
2023-12-07 22:47,HL8211,KAL408,YBBN,RKSI,98,29,,,,,,,,,
2023-12-07 17:04,HL8276,KAL952,OMDB,RKSI,97,40,,,,,,,,,
2023-12-07 16:55,HL8002,KAL630,WADD,RKSI,101,13,,,,,,,,,
2023-12-07 16:15,HL7710,KAL668,VTCC,RKSI,95,30,,,,,,,,,
2023-12-07 15:51,HL8027,KAL634,WADD,RKSI,102,44,,,,,,,,,
2023-12-07 14:14,HL8227,KAL498,VIDP,RKSI,91,24,,,,,,,,,
2023-12-07 11:20,HL8211,KAL407,RKSI,YBBN,93,13,,,91.65,,,,,,
2023-12-07 11:14,HL8212,KAL188,RCTP,RKSI,90,36,,,,,,,,,
2023-12-07 10:53,HL8001,KAL2104,RJTT,RKSS,94,24,,,,,,,,,
2023-12-07 10:35,HL7540,KAL1312,RKPC,RKSS,92,16,,,,,,,,,
2023-12-07 10:34,HL8025,KAL895,RKSI,ZSPD,96,11,,,94.85,,,,,,
2023-12-07 10:10,HL7554,KAL689,RKSI,VDPP,84,18,,,82.15,,,,,,
2023-12-07 10:03,HL8003,KAL743,RKSI,RJGG,94,21,,,91.85,,,,,,
2023-12-07 9:33,HL7585,KAL467,RKSI,VVCR,85,16,,,83.35,,,,,,
2023-12-07 8:52,HL7524,KAL458,VVDN,RKSI,94,32,,,,,,,,,
2023-12-07 8:45,HL8002,KAL629,RKSI,WADD,86,13,,,84.65,,,,,,
2023-12-07 7:28,HL8027,KAL633,RKSI,WADD,89,26,,,86.35,,,,,,
2023-12-07 7:24,HL8001,KAL2103,RKSS,RJTT,93,24,,,,,,,,,
2023-12-07 7:18,HL8212,KAL187,RKSI,RCTP,91,26,,,88.35,,,,,,
2023-12-07 6:56,HL7702,KAL487,RKSI,VVPQ,86,17,,,84.25,,,,,,
2023-12-07 6:37,HL7701,KAL675,RKSI,VTCC,92,16,,,90.35,,,,,,
2023-12-07 6:25,HL8026,KAL870,ZYTL,RKSI,89,20,,,,,,,,,
2023-12-07 5:33,HL8025,KAL866,ZGGG,RKSI,98,22,,,,,,,,,
2023-12-07 5:17,HL8002,KAL728,RJBB,RKSI,88,13,,,,,,,,,
2023-12-07 4:56,HL7587,KAL172,VHHH,RKSI,98,24,,,,,,,,,
2023-12-07 4:45,HL8003,KAL792,RJFF,RKSI,94,22,,,,,,,,,
2023-12-07 4:37,HL8228,KAL742,RJGG,RKSI,86,13,,,,,,,,,
2023-12-07 4:12,HL8276,KAL951,RKSI,OMDB,83,26,,,80.35,,,,,,
2023-12-07 4:10,HL8027,KAL894,ZSPD,RKSI,94,32,,,,,,,,,
2023-12-07 4:04,HL8026,KAL869,RKSI,ZYTL,96,19,,,94.05,,,,,,
2023-12-07 3:30,HL8001,KAL2102,RJTT,RKSS,96,30,,,,,,,,,
2023-12-07 3:08,HL7720,KAL724,RJBB,RKSI,90,15,,,,,,,,,
2023-12-07 1:39,HL7540,KAL1174,RKPC,RKSS,91,16,,,,,,,,,
2023-12-07 0:02,HL8001,KAL2101,RKSS,RJTT,88,15,,,,,,,,,
2023-12-06 23:58,HL8025,KAL865,RKSI,ZGGG,96,8,,,95.15,,,,,,
2023-12-06 23:23,HL7586,KAL827,RKSI,ZGSZ,88,13,,,86.65,,,,,,
2023-12-06 23:07,HL7710,KAL197,RKSI,ZMCK,87,10,,,85.95,,,,,,
2023-12-06 22:39,HL8211,KAL408,YBBN,RKSI,98,29,,,,,,,,,
2023-12-06 18:59,HL8212,KAL956,LTFM,RKSI,91,24,,,,,,,,,
2023-12-06 17:10,HL8276,KAL952,OMDB,RKSI,98,40,,,,,,,,,
2023-12-06 16:35,HL8002,KAL490,VYYY,RKSI,104,13,,,,,,,,,
2023-12-06 14:46,HL8025,KAL696,VNKT,RKSI,94,15,,,,,,,,,
2023-12-06 11:30,HL8027,KAL188,RCTP,RKSI,94,33,,,,,,,,,
2023-12-06 11:00,HL8001,KAL2104,RJTT,RKSS,95,24,,,,,,,,,
2023-12-06 10:55,HL8211,KAL407,RKSI,YBBN,93,10,,,91.95,,,,,,
2023-12-06 10:31,HL8026,KAL743,RKSI,RJGG,96,15,,,94.45,,,,,,
2023-12-06 10:19,HL7524,KAL689,RKSI,VDPP,86,17,,,84.25,,,,,,
2023-12-06 9:45,HL7702,KAL467,RKSI,VVCR,91,13,,,89.65,,,,,,
2023-12-06 8:53,HL7701,KAL458,VVDN,RKSI,105,31,,,,,,,,,
2023-12-06 8:41,HL8002,KAL489,RKSI,VYYY,85,13,,,83.65,,,,,,
2023-12-06 8:23,HL8228,KAL712,RJAA,RKSI,86,13,,,,,,,,,
2023-12-06 7:48,HL8027,KAL187,RKSI,RCTP,89,25,,,86.45,,,,,,
2023-12-06 7:30,HL8001,KAL2103,RKSS,RJTT,89,19,,,,,,,,,
2023-12-06 6:48,HL8003,KAL856,ZBAA,RKSI,93,19,,,,,,,,,
2023-12-06 5:20,HL8026,KAL866,ZGGG,RKSI,94,25,,,,,,,,,
2023-12-06 5:01,HL8025,KAL695,RKSI,VNKT,95,9,,,94.05,,,,,,
2023-12-06 4:59,HL7554,KAL828,ZGSZ,RKSI,92,26,,,,,,,,,
2023-12-06 4:59,HL8027,KAL792,RJFF,RKSI,91,30,,,,,,,,,
2023-12-06 4:56,HL7585,KAL172,VHHH,RKSI,90,26,,,,,,,,,
2023-12-06 4:53,HL8228,KAL711,RKSI,RJAA,90,10,,,88.95,,,,,,
2023-12-06 4:52,HL8002,KAL742,RJGG,RKSI,90,13,,,,,,,,,
2023-12-06 4:16,HL7586,KAL894,ZSPD,RKSI,89,26,,,,,,,,,
2023-12-06 3:27,HL8001,KAL2102,RJTT,RKSS,94,25,,,,,,,,,
2023-12-06 3:02,HL7720,KAL846,ZSQD,RKSI,94,12,,,,,,,,,
2023-12-06 3:01,HL7587,KAL724,RJBB,RKSI,85,13,,,,,,,,,
2023-12-06 2:52,HL8003,KAL855,RKSI,ZBAA,92,18,,,90.15,,,,,,
2023-12-06 1:41,HL7540,KAL1174,RKPC,RKSS,95,20,,,,,,,,,
2023-12-06 0:01,HL8001,KAL2101,RKSS,RJTT,88,17,,,,,,,,,
2023-12-05 22:49,HL8211,KAL408,YBBN,RKSI,101,29,,,,,,,,,
2023-12-05 17:41,HL7553,KAL690,VDPP,RKSI,98,39,,,,,,,,,
2023-12-05 17:27,HL7702,KAL468,VVCR,RKSI,96,30,,,,,,,,,
2023-12-05 16:58,HL8003,KAL630,WADD,RKSI,99,36,,,,,,,,,
2023-12-05 16:25,HL8276,KAL992,UTTT,RKSI,84,26,,,,,,,,,
2023-12-05 14:33,HL7710,KAL488,VVPQ,RKSI,96,31,,,,,,,,,
2023-12-05 14:06,HL8027,KAL9696,VNKT,RKSI,97,33,,,,,,,,,
2023-12-05 13:27,HL7585,KAL676,VTCC,RKSI,96,32,,,,,,,,,
2023-12-05 10:56,HL8001,KAL2104,RJTT,RKSS,90,21,,,,,,,,,
2023-12-05 10:38,HL7540,KAL1312,RKPC,RKSS,92,16,,,,,,,,,
2023-12-05 10:25,HL8228,KAL895,RKSI,ZSPD,91,12,,,89.75,,,,,,
2023-12-05 10:06,HL8025,KAL743,RKSI,RJGG,96,9,,,95.05,,,,,,
2023-12-05 10:05,HL7586,KAL461,RKSI,VVDN,93,16,,,91.35,,,,,,
2023-12-05 9:12,HL7720,KAL667,RKSI,VTCC,94,11,,,92.85,,,,,,
2023-12-05 8:52,HL7554,KAL458,VVDN,RKSI,100,35,,,,,,,,,
2023-12-05 8:16,HL8212,KAL712,RJAA,RKSI,85,20,,,,,,,,,
2023-12-05 7:23,HL8001,KAL2103,RKSS,RJTT,90,22,,,,,,,,,
2023-12-05 6:43,HL8276,KAL991,RKSI,UTTT,87,24,,,84.55,,,,,,
2023-12-05 6:30,HL7524,KAL898,ZSPD,RKSI,85,24,,,,,,,,,
2023-12-05 5:26,HL8002,KAL766,RJCC,RKSI,85,13,,,,,,,,,
2023-12-05 5:21,HL8025,KAL866,ZGGG,RKSI,97,21,,,,,,,,,
2023-12-05 4:43,HL8026,KAL742,RJGG,RKSI,96,16,,,,,,,,,
2023-12-05 4:42,HL8212,KAL711,RKSI,RJAA,85,23,,,82.65,,,,,,
2023-12-05 4:37,HL8027,KAL9695,RKSI,VNKT,84,23,,,81.65,,,,,,
2023-12-05 4:37,HL7701,KAL828,ZGSZ,RKSI,100,27,,,,,,,,,
2023-12-05 4:30,HL8211,KAL894,ZSPD,RKSI,90,17,,,,,,,,,
2023-12-05 3:23,HL8001,KAL2102,RJTT,RKSS,88,20,,,,,,,,,
2023-12-05 2:49,HL7584,KAL846,ZSQD,RKSI,92,12,,,,,,,,,
2023-12-05 1:38,HL7540,KAL1174,RKPC,RKSS,93,16,,,,,,,,,
2023-12-04 23:56,HL8025,KAL865,RKSI,ZGGG,94,7,,,93.25,,,,,,
2023-12-04 23:26,HL7702,KAL171,RKSI,VHHH,88,11,,,86.85,,,,,,
2023-12-04 23:26,HL8211,KAL893,RKSI,ZSPD,93,8,,,92.15,,,,,,
2023-12-04 22:33,HL8228,KAL408,YBBN,RKSI,95,25,,,,,,,,,
2023-12-04 19:01,HL8276,KAL956,LTFM,RKSI,85,21,,,,,,,,,
2023-12-04 17:32,HL7720,KAL468,VVCR,RKSI,99,28,,,,,,,,,
2023-12-04 17:20,HL8001,KAL2104,----,----,90,17,,,,,,,,,
2023-12-04 16:59,HL7586,KAL630,WADD,RKSI,97,33,,,,,,,,,
2023-12-04 16:57,HL8212,KAL952,OMDB,RKSI,97,50,,,,,,,,,
2023-12-04 16:21,HL8026,KAL668,VTCC,RKSI,100,33,,,,,,,,,
2023-12-04 14:34,HL8025,KAL696,VNKT,RKSI,93,14,,,,,,,,,
2023-12-04 14:18,HL8211,KAL498,VIDP,RKSI,96,24,,,,,,,,,
2023-12-04 14:09,HL7587,KAL647,RKSI,WSSS,89,8,,,88.15,,,,,,
2023-12-04 13:30,HL7554,KAL676,VTCC,RKSI,97,34,,,,,,,,,
2023-12-04 11:29,HL8002,KAL188,RCTP,RKSI,95,13,,,,,,,,,
2023-12-04 11:05,HL8228,KAL407,RKSI,YBBN,89,7,,,88.25,,,,,,
2023-12-04 10:54,HL8001,KAL2104,RJTT,RKSS,93,23,,,,,,,,,
2023-12-04 10:33,HL7553,KAL895,RKSI,ZSPD,86,21,,,83.85,,,,,,
2023-12-04 10:22,HL8027,KAL743,RKSI,RJGG,85,22,,,82.75,,,,,,
2023-12-04 9:11,HL8026,KAL667,RKSI,VTCC,92,14,,,90.55,,,,,,
2023-12-04 8:52,HL7701,KAL458,VVDN,RKSI,105,30,,,,,,,,,
2023-12-04 7:23,HL8001,KAL2103,RKSS,RJTT,89,20,,,,,,,,,
2023-12-04 7:21,HL8002,KAL187,RKSI,RCTP,84,14,,,82.55,,,,,,
2023-12-04 6:08,HL7524,KAL898,ZSPD,RKSI,84,23,,,,,,,,,
2023-12-04 5:41,HL8027,KAL866,ZGGG,RKSI,94,32,,,,,,,,,
2023-12-04 5:32,HL8026,KAL728,RJBB,RKSI,87,19,,,,,,,,,
2023-12-04 5:05,HL7585,KAL766,RJCC,RKSI,83,10,,,,,,,,,
2023-12-04 4:53,HL8025,KAL695,RKSI,VNKT,94,7,,,93.25,,,,,,
2023-12-04 4:47,HL7584,KAL742,RJGG,RKSI,93,13,,,,,,,,,
2023-12-04 4:38,HL8003,KAL138,ZHHH,RKSI,94,23,,,,,,,,,
2023-12-04 3:45,HL8211,KAL497,RKSI,VIDP,92,8,,,91.15,,,,,,
2023-12-04 3:36,HL8002,KAL894,ZSPD,RKSI,88,14,,,,,,,,,
2023-12-04 3:27,HL8001,KAL2102,RJTT,RKSI,91,23,,,,,,,,,
2023-12-04 3:09,HL7587,KAL724,RJBB,RKSI,86,12,,,,,,,,,
2023-12-04 3:05,HL7702,KAL846,ZSQD,RKSI,84,16,,,,,,,,,
2023-12-04 2:39,HL8026,KAL727,RKSI,RJBB,89,12,,,87.75,,,,,,
2023-12-04 1:45,HL7540,KAL1174,RKPC,RKSS,90,13,,,,,,,,,
2023-12-04 0:22,HL8003,KAL137,RKSI,ZHHH,90,11,,,88.85,,,,,,
2023-12-03 23:58,HL8027,KAL865,RKSI,ZGGG,90,17,,,88.25,,,,,,
2023-12-03 23:22,HL7720,KAL171,RKSI,VHHH,92,1,,,91.85,,,,,,
2023-12-03 22:53,HL7586,KAL197,RKSI,ZMCK,90,8,,,89.15,,,,,,
2023-12-03 22:39,HL8228,KAL408,YBBN,RKSI,96,27,,,,,,,,,
2023-12-03 17:27,HL7553,KAL468,VVCR,RKSI,96,38,,,,,,,,,
2023-12-03 17:14,HL8211,KAL952,OMDB,RKSI,100,28,,,,,,,,,
2023-12-03 17:00,HL8026,KAL630,WADD,RKSI,100,36,,,,,,,,,
2023-12-03 16:21,HL8212,KAL992,UTTT,RKSI,86,23,,,,,,,,,
2023-12-03 15:56,HL8003,KAL634,WADD,RKSI,99,37,,,,,,,,,
2023-12-03 14:53,HL8027,KAL696,VNKT,RKSI,95,31,,,,,,,,,
2023-12-03 14:28,HL8276,KAL498,VIDP,RKSI,92,36,,,,,,,,,
2023-12-03 14:07,HL7710,KAL647,RKSI,WSSS,86,5,,,85.45,,,,,,
2023-12-03 11:16,HL8002,KAL188,RCTP,RKSI,93,13,,,,,,,,,
2023-12-03 11:16,HL8001,KAL2104,RJTT,RKSS,90,22,,,,,,,,,
2023-12-03 11:00,HL8228,KAL407,RKSI,YBBN,87,3,,,86.65,,,,,,
2023-12-03 10:34,HL7540,KAL1312,RKPC,RKSS,89,13,,,,,,,,,
2023-12-03 10:23,HL8025,KAL743,RKSI,RJGG,94,3,,,93.65,,,,,,
2023-12-03 10:05,HL7524,KAL689,RKSI,VDPP,83,11,,,81.85,,,,,,
2023-12-03 9:37,HL7585,KAL726,RJBB,RKSI,85,17,,,,,,,,,
2023-12-03 8:44,HL7554,KAL458,VVDN,RKSI,98,34,,,,,,,,,
2023-12-03 8:42,HL8026,KAL629,RKSI,WADD,92,8,,,91.15,,,,,,
2023-12-03 7:33,HL8002,KAL187,RKSI,RCTP,85,14,,,83.55,,,,,,
2023-12-03 7:32,HL8003,KAL633,RKSI,WADD,91,12,,,89.75,,,,,,
2023-12-03 7:32,HL8001,KAL2103,RKSS,RJTT,90,14,,,,,,,,,
2023-12-03 6:58,HL7586,KAL487,RKSI,VVPQ,89,10,,,87.95,,,,,,
2023-12-03 6:45,HL8212,KAL991,RKSI,UTTT,85,17,,,83.25,,,,,,
2023-12-03 5:27,HL7701,KAL138,ZHHH,RKSI,93,17,,,,,,,,,
2023-12-03 5:26,HL8025,KAL866,ZGGG,RKSI,94,19,,,,,,,,,
2023-12-03 5:07,HL7587,KAL766,RJCC,RKSI,90,6,,,,,,,,,
2023-12-03 5:00,HL7584,KAL172,VHHH,RKSI,98,25,,,,,,,,,
2023-12-03 4:56,HL8227,KAL955,RKSI,LTFM,90,7,,,89.25,,,,,,
2023-12-03 4:51,HL8003,KAL792,RJFF,RKSI,93,22,,,,,,,,,
2023-12-03 4:46,HL8027,KAL695,RKSI,VNKT,88,17,,,86.25,,,,,,
2023-12-03 4:42,HL8026,KAL742,RJGG,RKSI,97,18,,,,,,,,,
2023-12-03 3:53,HL7553,KAL869,RKSI,ZYTL,85,17,,,83.25,,,,,,
2023-12-03 3:45,HL8276,KAL497,RKSI,VIDP,84,17,,,82.25,,,,,,
2023-12-03 3:26,HL8001,KAL2102,RJTT,RKSS,92,24,,,,,,,,,
2023-12-03 3:15,HL8212,KAL894,ZSPD,RKSI,86,26,,,,,,,,,
2023-12-03 2:10,HL8003,KAL791,RKSI,RJFF,90,10,,,88.95,,,,,,
2023-12-03 1:41,HL7540,KAL1174,RKPC,RKSS,91,14,,,,,,,,,
2023-12-03 0:04,HL7585,KAL723,RKSI,RJBB,82,7,,,81.25,,,,,,
