Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,Compensated_avg
2024-03-23 23:07,HL7709,KAL787,RKSI,RJFF,86,15,,,82.4,84.13333333
2024-03-23 10:10,HL8212,KAL721,RKSI,RJBB,91,25,,,83.4,84.73333333
2024-03-23 10:08,HL8003,KAL743,RKSI,RJGG,94,20,,,88.4,86.06666667
2024-03-23 8:47,HL8002,KAL629,RKSI,WADD,92,20,,,86.4,85.53333333
2024-03-23 7:22,HL8227,KAL187,RKSI,RCTP,87,19,,,81.8,84.13333333
2024-03-23 4:32,HL8228,KAL711,RKSI,RJAA,87,13,,,84.2,86.2
2024-03-23 3:59,HL8025,KAL869,RKSI,ZYTL,95,12,,,92.6,89.26666667
2024-03-23 3:57,HL8211,KAL951,RKSI,OMDB,95,16,,,91,89.46666667
2024-03-23 1:41,HL8002,KAL741,RKSI,RJGG,88,14,,,84.8,87
2024-03-23 1:13,HL7585,KAL765,RKSI,RJCC,88,13,,,85.2,85.66666667
2024-03-23 0:04,HL8227,KAL845,RKSI,ZSQD,89,11,,,87,87.06666667
2024-03-23 0:01,HL8003,KAL865,RKSI,ZGGG,93,16,,,89,86.06666667
2024-03-22 11:40,HL8027,KAL467,RKSI,VVCR,91,28,,,82.2,85.46666667
2024-03-22 10:16,HL8228,KAL895,RKSI,ZSPD,88,13,,,85.2,84.4
2024-03-22 10:10,HL8025,KAL743,RKSI,RJGG,89,14,,,85.8,82.53333333
2024-03-22 9:35,HL7524,KAL461,RKSI,VVDN,83,22,,,76.6,80.53333333
2024-03-22 9:23,HL7702,KAL475,RKSI,VVTS,84,18,,,79.2,80.53333333
2024-03-22 9:08,HL8002,KAL629,RKSI,WADD,91,19,,,85.8,80.6
2024-03-22 7:39,HL8212,KAL187,RKSI,RCTP,86,29,,,76.8,79.8
2024-03-22 5:04,HL8276,KAL955,RKSI,LTFM,86,29,,,76.8,80
2024-03-22 4:55,HL8003,KAL695,RKSI,VNKT,94,25,,,86.4,80.6
2024-03-22 4:08,HL7585,KAL869,RKSI,ZYTL,83,17,,,78.6,82.86666667
2024-03-22 3:25,HL8227,KAL497,RKSI,VIDP,88,17,,,83.6,80.26666667
2024-03-22 1:04,HL8027,KAL125,RKSI,ZSAM,85,22,,,78.6,80.13333333
2024-03-21 23:24,HL8212,KAL893,RKSI,ZSPD,85,23,,,78.2,81.66666667
2024-03-21 23:23,HL7587,KAL171,RKSI,VHHH,89,8,,,88.2,86.2
2024-03-21 23:21,HL8025,KAL827,RKSI,ZGSZ,93,8,,,92.2,86.73333333
2024-03-21 11:30,HL7524,KAL659,RKSI,VTBS,83,14,,,79.8,82.66666667
2024-03-21 10:18,HL8276,KAL895,RKSI,ZSPD,82,21,,,76,82.26666667
2024-03-21 10:14,HL8002,KAL689,RKSI,VDPP,93,11,,,91,87
2024-03-21 9:18,HL8025,KAL475,RKSI,VVTS,94,6,,,94,92.93333333
2024-03-21 8:52,HL8026,KAL629,RKSI,WADD,97,14,,,93.8,92
2024-03-21 7:38,HL8228,KAL187,RKSI,RCTP,89,8,,,88.2,87
2024-03-21 7:28,HL8027,KAL633,RKSI,WADD,85,21,,,79,85.66666667
2024-03-21 7:05,HL7586,KAL487,RKSI,VVPQ,93,14,,,89.8,83.8
2024-03-21 6:44,HL7709,KAL725,RKSI,RJBB,85,12,,,82.6,89.13333333
2024-03-21 3:50,HL8025,KAL869,RKSI,ZYTL,95,6,,,95,89.93333333
2024-03-21 1:49,HL8026,KAL741,RKSI,RJGG,95,13,,,92.2,91.93333333
2024-03-21 0:12,HL7540,KAL469,RKSI,VVTS,89,7,,,88.6,90.2
2024-03-21 0:01,HL8003,KAL865,RKSI,ZGGG,93,14,,,89.8,90.06666667
2024-03-20 23:56,HL8002,KAL819,RKSI,ZGHA,93,9,,,91.8,89.13333333
2024-03-20 23:37,HL7585,KAL827,RKSI,ZGSZ,87,9,,,85.8,88.8
2024-03-20 23:33,HL8228,KAL893,RKSI,ZSPD,88,4,,,88.8,89.53333333
2024-03-20 23:23,HL7720,KAL171,RKSI,VHHH,94,6,,,94,88.33333333
2024-03-20 23:03,HL8027,KAL787,RKSI,RJFF,87,18,,,82.2,86.13333333
2024-03-20 11:38,HL7524,KAL659,RKSI,VTBS,85,13,,,82.2,84.46666667
2024-03-20 10:25,HL7702,KAL895,RKSI,ZSPD,91,11,,,89,86.93333333
2024-03-20 10:25,HL8026,KAL689,RKSI,VDPP,92,12,,,89.6,91.46666667
2024-03-20 10:20,HL8025,KAL743,RKSI,RJGG,95,4,,,95.8,91.13333333
2024-03-20 9:45,HL8003,KAL467,RKSI,VVCR,92,16,,,88,90.86666667
2024-03-20 9:38,HL8227,KAL667,RKSI,VTCC,90,9,,,88.8,89.4
2024-03-20 7:42,HL8002,KAL489,RKSI,VYYY,93,10,,,91.4,89.73333333
2024-03-20 7:34,HL8228,KAL187,RKSI,RCTP,89,6,,,89,89.13333333
2024-03-20 6:43,HL7710,KAL725,RKSI,RJBB,89,11,,,87,85.86666667
2024-03-20 4:58,HL8212,KAL711,RKSI,RJAA,88,22,,,81.6,82
2024-03-20 4:39,HL8027,KAL695,RKSI,VNKT,83,20,,,77.4,82
2024-03-20 2:22,HL8227,KAL897,RKSI,ZSPD,89,11,,,87,84
2024-03-20 2:07,HL8026,KAL741,RKSI,RJGG,90,12,,,87.6,87.6
2024-03-20 0:04,HL8003,KAL865,RKSI,ZGGG,91,13,,,88.2,88.2
2024-03-19 23:30,HL8228,KAL893,RKSI,ZSPD,88,4,,,88.8,86.4
2024-03-19 23:23,HL7709,KAL171,RKSI,VHHH,83,8,,,82.2,87
2024-03-19 22:48,HL7587,KAL197,RKSI,ZMCK,90,6,,,90,86.26666667
2024-03-19 10:18,HL8003,KAL689,RKSI,VDPP,91,17,,,86.6,89.8
2024-03-19 8:48,HL8026,KAL629,RKSI,WADD,96,14,,,92.8,91.33333333
2024-03-19 7:19,HL8025,KAL187,RKSI,RCTP,95,7,,,94.6,94.2
2024-03-19 6:19,HL7720,KAL725,RKSI,RJBB,96,8,,,95.2,92.66666667
2024-03-19 4:37,HL8228,KAL711,RKSI,RJAA,89,8,,,88.2,89.66666667
2024-03-19 0:08,HL7585,KAL845,RKSI,ZSQD,88,12,,,85.6,87.06666667
2024-03-18 23:20,HL7710,KAL171,RKSI,VHHH,89,10,,,87.4,87
2024-03-18 23:03,HL8228,KAL787,RKSI,RJFF,88,6,,,88,87.93333333
2024-03-18 10:35,HL8227,KAL895,RKSI,ZSPD,90,10,,,88.4,89.8
2024-03-18 10:15,HL8025,KAL743,RKSI,RJGG,93,6,,,93,88.33333333
2024-03-18 10:02,HL7554,KAL142P,RKSI,RKSS,86,12,,,83.6,87.2
2024-03-18 9:40,HL7702,KAL461,RKSI,VVDN,87,11,,,85,82.2
2024-03-18 8:43,HL8027,KAL629,RKSI,WADD,84,21,,,78,83.93333333
2024-03-18 7:21,HL8228,KAL187,RKSI,RCTP,90,9,,,88.8,85.33333333
2024-03-18 6:15,HL8003,KAL725,RKSI,RJBB,94,18,,,89.2,86
2024-03-18 5:39,HL7587,KAL833,RKSI,ZYTX,82,11,,,80,83.86666667
2024-03-18 4:43,HL8212,KAL955,RKSI,LTFM,90,25,,,82.4,84
2024-03-18 4:38,HL8026,KAL695,RKSI,VNKT,94,17,,,89.6,87.2
2024-03-18 3:32,HL8211,KAL497,RKSI,VIDP,92,12,,,89.6,85.6
2024-03-18 1:49,HL8027,KAL741,RKSI,RJGG,84,22,,,77.6,86.73333333
2024-03-18 1:06,HL8025,KAL765,RKSI,RJCC,93,6,,,93,86.66666667
2024-03-18 0:07,HL8002,KAL723,RKSI,RJBB,91,10,,,89.4,91.46666667
2024-03-18 0:07,HL7584,KAL865,RKSI,ZGGG,92,6,,,92,91.13333333
2024-03-17 22:52,HL7720,KAL197,RKSI,ZMCK,92,6,,,92,89.2
2024-03-17 11:32,HL7554,KAL659,RKSI,VTBS,86,12,,,83.6,85.53333333
2024-03-17 10:30,HL8212,KAL895,RKSI,ZSPD,87,21,,,81,83
2024-03-17 10:16,HL8026,KAL743,RKSI,RJGG,88,15,,,84.4,83.8
2024-03-17 10:05,HL8002,KAL689,RKSI,VDPP,88,11,,,86,83.8
2024-03-17 8:56,HL8027,KAL629,RKSI,WADD,87,21,,,81,86.46666667
2024-03-17 7:46,HL8025,KAL633,RKSI,WADD,94,10,,,92.4,87.53333333
2024-03-17 7:26,HL8227,KAL187,RKSI,RCTP,92,13,,,89.2,90.86666667
2024-03-17 6:59,HL7540,KAL487,RKSI,VVPQ,93,11,,,91,89.66666667
2024-03-17 4:59,HL8228,KAL955,RKSI,LTFM,90,9,,,88.8,89.53333333
2024-03-17 4:37,HL8003,KAL695,RKSI,VNKT,94,19,,,88.8,85.13333333
2024-03-17 3:24,HL8276,KAL497,RKSI,VIDP,85,24,,,77.8,82.6
2024-03-17 1:39,HL7587,KAL741,RKSI,RJGG,82,8,,,81.2,81.06666667
2024-03-16 23:53,HL8002,KAL819,RKSI,ZGHA,87,13,,,84.2,85.13333333
2024-03-16 23:28,HL8227,KAL893,RKSI,ZSPD,92,11,,,90,87.46666667
2024-03-16 23:11,HL8003,KAL787,RKSI,RJFF,93,18,,,88.2,86.73333333
2024-03-16 11:32,HL7554,KAL659,RKSI,VTBS,86,16,,,82,87.66666667
2024-03-16 10:09,HL8025,KAL743,RKSI,RJGG,94,9,,,92.8,85.86666667
2024-03-16 9:49,HL8002,KAL689,RKSI,VDPP,86,14,,,82.8,85.4
2024-03-16 9:39,HL7524,KAL461,RKSI,VVDN,85,17,,,80.6,83.6
2024-03-16 9:09,HL8003,KAL667,RKSI,VTCC,93,20,,,87.4,85.46666667
2024-03-16 7:14,HL8227,KAL187,RKSI,RCTP,92,15,,,88.4,86.6
2024-03-16 6:50,HL7584,KAL487,RKSI,VVPQ,88,16,,,84,86.8
2024-03-16 4:40,HL8211,KAL711,RKSI,RJAA,92,16,,,88,83.2
2024-03-16 4:09,HL8212,KAL769,RKSI,RJCC,86,27,,,77.6,84.4
2024-03-16 4:07,HL8003,KAL869,RKSI,ZYTL,94,22,,,87.6,80.13333333
2024-03-16 3:51,HL8276,KAL951,RKSI,OMDB,84,28,,,75.2,80.4
2024-03-16 1:49,HL8027,KAL741,RKSI,RJGG,86,25,,,78.4,81.6
2024-03-15 23:22,HL8026,KAL827,RKSI,ZGSZ,94,13,,,91.2,83.53333333
2024-03-15 10:11,HL7524,KAL689,RKSI,VDPP,85,16,,,81,86.8
2024-03-15 10:06,HL8003,KAL743,RKSI,RJGG,93,18,,,88.2,85.8
2024-03-15 9:25,HL8228,KAL2901,RKSI,WADD,89,8,,,88.2,85.73333333
2024-03-15 9:21,HL7587,KAL475,RKSI,VVTS,82,9,,,80.8,82.4
2024-03-15 8:41,HL8027,KAL629,RKSI,WADD,85,23,,,78.2,82.6
2024-03-15 4:58,HL8227,KAL955,RKSI,LTFM,92,14,,,88.8,85.53333333
2024-03-15 4:48,HL8026,KAL695,RKSI,VNKT,94,17,,,89.6,85.86666667
2024-03-15 3:52,HL8276,KAL951,RKSI,OMDB,86,23,,,79.2,84.06666667
2024-03-15 2:17,HL8002,KAL457,RKSI,VVDN,87,15,,,83.4,80.06666667
2024-03-15 0:22,HL8027,KAL137,RKSI,ZHHH,84,22,,,77.6,83.93333333
2024-03-15 0:16,HL7540,KAL469,RKSI,VVTS,92,9,,,90.8,85.73333333
2024-03-14 23:12,HL8228,KAL197,RKSI,ZMCK,88,4,,,88.8,90.46666667
2024-03-14 10:14,HL8026,KAL743,RKSI,RJGG,95,14,,,91.8,86.4
2024-03-14 9:10,HL8027,KAL667,RKSI,VTCC,85,22,,,78.6,84.93333333
2024-03-14 7:34,HL8002,KAL633,RKSI,WADD,88,15,,,84.4,82.46666667
2024-03-14 7:19,HL8228,KAL187,RKSI,RCTP,86,10,,,84.4,82.93333333
2024-03-14 7:02,HL7585,KAL487,RKSI,VVPQ,84,16,,,80,85.06666667
2024-03-14 5:00,HL8211,KAL711,RKSI,RJAA,94,14,,,90.8,83.4
2024-03-14 4:04,HL8027,KAL869,RKSI,ZYTL,87,25,,,79.4,84.53333333
2024-03-14 3:45,HL8212,KAL497,RKSI,VIDP,91,25,,,83.4,84.86666667
2024-03-14 2:18,HL8025,KAL457,RKSI,VVDN,93,9,,,91.8,87.53333333
2024-03-14 0:14,HL7710,KAL723,RKSI,RJBB,89,10,,,87.4,89.66666667
2024-03-14 0:03,HL7540,KAL865,RKSI,ZGGG,91,9,,,89.8,88.93333333
2024-03-13 23:58,HL7587,KAL819,RKSI,ZGHA,90,7,,,89.6,90.2
2024-03-13 23:32,HL8026,KAL171,RKSI,VHHH,94,13,,,91.2,89.73333333
2024-03-13 23:27,HL8228,KAL893,RKSI,ZSPD,88,5,,,88.4,89.33333333
2024-03-13 23:25,HL8003,KAL827,RKSI,ZGSZ,92,15,,,88.4,89.4
2024-03-13 10:14,HL8211,KAL895,RKSI,ZSPD,93,10,,,91.4,86.13333333
2024-03-13 10:01,HL8027,KAL743,RKSI,RJGG,85,22,,,78.6,83.6
2024-03-13 9:31,HL7587,KAL467,RKSI,VVCR,82,9,,,80.8,82.53333333
2024-03-13 9:27,HL8228,KAL667,RKSI,VTCC,89,8,,,88.2,87.26666667
2024-03-13 8:37,HL8025,KAL629,RKSI,WADD,94,9,,,92.8,89.73333333
2024-03-13 7:54,HL8003,KAL489,RKSI,VYYY,93,18,,,88.2,86.86666667
2024-03-13 7:33,HL8212,KAL187,RKSI,RCTP,86,22,,,79.6,80.86666667
2024-03-13 4:53,HL8276,KAL711,RKSI,RJAA,82,24,,,74.8,82.8
2024-03-13 4:38,HL8026,KAL695,RKSI,VNKT,98,16,,,94,87.33333333
2024-03-13 1:46,HL8025,KAL741,RKSI,RJGG,94,8,,,93.2,91.86666667
2024-03-13 0:08,HL8003,KAL845,RKSI,ZSQD,92,15,,,88.4,89.8
2024-03-13 0:00,HL7710,KAL865,RKSI,ZGGG,89,9,,,87.8,87.6
2024-03-12 23:16,HL7702,KAL827,RKSI,ZGSZ,89,12,,,86.6,85.73333333
2024-03-12 11:23,HL7554,KAL659,RKSI,VTBS,86,14,,,82.8,87.26666667
2024-03-12 10:08,HL8026,KAL743,RKSI,RJGG,96,15,,,92.4,89.53333333
2024-03-12 8:44,HL8025,KAL629,RKSI,WADD,95,10,,,93.4,90.86666667
2024-03-12 7:29,HL8003,KAL633,RKSI,WADD,92,19,,,86.8,86.13333333
2024-03-12 7:18,HL8027,KAL187,RKSI,RCTP,85,23,,,78.2,84.8
2024-03-12 6:57,HL7586,KAL487,RKSI,VVPQ,93,15,,,89.4,85.46666667
2024-03-12 6:24,HL8227,KAL725,RKSI,RJBB,92,14,,,88.8,90.4
2024-03-12 4:33,HL8211,KAL711,RKSI,RJAA,95,11,,,93,91.6
2024-03-12 3:50,HL7720,KAL869,RKSI,ZYTL,95,11,,,93,91.86666667
2024-03-12 0:02,HL7587,KAL845,RKSI,ZSQD,90,7,,,89.6,90.4
2024-03-11 23:16,HL7540,KAL827,RKSI,ZGSZ,89,7,,,88.6,89.4
2024-03-11 23:09,HL8227,KAL787,RKSI,RJFF,92,11,,,90,90.06666667
2024-03-11 10:16,HL8211,KAL895,RKSI,ZSPD,94,12,,,91.6,87.13333333
2024-03-11 10:11,HL8027,KAL743,RKSI,RJGG,87,24,,,79.8,83.6
2024-03-11 7:24,HL8276,KAL187,RKSI,RCTP,87,25,,,79.4,81.8
2024-03-11 6:15,HL8026,KAL725,RKSI,RJBB,91,18,,,86.2,81.26666667
2024-03-11 4:55,HL8212,KAL955,RKSI,LTFM,85,23,,,78.2,83.86666667
2024-03-11 4:45,HL8003,KAL695,RKSI,VNKT,92,18,,,87.2,85
2024-03-11 4:03,HL8228,KAL951,RKSI,OMDB,90,7,,,89.6,86.2
2024-03-11 1:42,HL8027,KAL741,RKSI,RJGG,87,19,,,81.8,86.73333333
2024-03-11 0:04,HL8026,KAL845,RKSI,ZSQD,92,14,,,88.8,87.86666667
2024-03-11 0:01,HL8025,KAL865,RKSI,ZGGG,93,6,,,93,90.26666667
2024-03-10 23:28,HL7586,KAL893,RKSI,ZSPD,91,11,,,89,90.13333333
2024-03-10 10:04,HL8003,KAL743,RKSI,RJGG,92,15,,,88.4,85.26666667
2024-03-10 8:49,HL8027,KAL629,RKSI,WADD,84,20,,,78.4,85.53333333
2024-03-10 7:32,HL8026,KAL633,RKSI,WADD,93,14,,,89.8,87.33333333
2024-03-10 7:07,HL7720,KAL487,RKSI,VVPQ,95,9,,,93.8,89.06666667
2024-03-10 5:11,HL8276,KAL955,RKSI,LTFM,90,22,,,83.6,88.93333333
2024-03-10 4:00,HL8228,KAL951,RKSI,OMDB,89,5,,,89.4,84.4
2024-03-10 1:34,HL8027,KAL741,RKSI,RJGG,85,18,,,80.2,86.8
2024-03-10 0:19,HL7584,KAL469,RKSI,VVTS,90,4,,,90.8,86.66666667
2024-03-10 0:11,HL8026,KAL845,RKSI,ZSQD,91,11,,,89,89
2024-03-09 23:57,HL8003,KAL865,RKSI,ZGGG,90,13,,,87.2,89.06666667
2024-03-09 23:22,HL8227,KAL893,RKSI,ZSPD,91,6,,,91,86.86666667
2024-03-09 22:49,HL7709,KAL197,RKSI,ZMCK,82,5,,,82.4,84.53333333
2024-03-09 10:14,HL8276,KAL895,RKSI,ZSPD,85,18,,,80.2,82
2024-03-09 10:10,HL7554,KAL743,RKSI,RJGG,85,10,,,83.4,83.86666667
2024-03-09 9:36,HL7586,KAL467,RKSI,VVCR,90,11,,,88,88.06666667
2024-03-09 9:01,HL8025,KAL667,RKSI,VTCC,92,4,,,92.8,87.66666667
2024-03-09 8:42,HL8027,KAL629,RKSI,WADD,87,18,,,82.2,87.73333333
2024-03-09 7:13,HL8227,KAL187,RKSI,RCTP,89,8,,,88.2,85.86666667
2024-03-09 6:52,HL8003,KAL487,RKSI,VVPQ,90,13,,,87.2,89.26666667
2024-03-09 4:51,HL8211,KAL711,RKSI,RJAA,92,5,,,92.4,92.06666667
2024-03-09 3:50,HL8025,KAL869,RKSI,ZYTL,95,2,,,96.6,92.66666667
2024-03-09 2:25,HL7702,KAL457,RKSI,VVDN,89,6,,,89,92.93333333
2024-03-09 2:23,HL7720,KAL897,RKSI,ZSPD,92,3,,,93.2,88.66666667
2024-03-09 1:35,HL8027,KAL741,RKSI,RJGG,87,14,,,83.8,88.33333333
2024-03-09 0:05,HL8003,KAL845,RKSI,ZSQD,90,11,,,88,85.53333333
2024-03-08 11:32,HL7554,KAL659,RKSI,VTBS,86,9,,,84.8,88.26666667
2024-03-08 10:22,HL8211,KAL895,RKSI,ZSPD,92,6,,,92,90.2
2024-03-08 10:18,HL7720,KAL689,RKSI,VDPP,93,4,,,93.8,93.2
2024-03-08 10:14,HL8025,KAL743,RKSI,RJGG,93,4,,,93.8,92.8
2024-03-08 9:58,HL7584,KAL461,RKSI,VVDN,90,4,,,90.8,89.06666667
2024-03-08 8:51,HL8027,KAL629,RKSI,WADD,87,17,,,82.6,86.93333333
2024-03-08 7:25,HL8003,KAL187,RKSI,RCTP,91,15,,,87.4,85.6
2024-03-08 5:26,HL8227,KAL955,RKSI,LTFM,88,9,,,86.8,88.46666667
2024-03-08 4:33,HL8026,KAL695,RKSI,VNKT,94,13,,,91.2,85.8
2024-03-08 4:16,HL8212,KAL951,RKSI,OMDB,85,20,,,79.4,82.93333333
2024-03-08 1:40,HL8027,KAL741,RKSI,RJGG,83,18,,,78.2,84.26666667
2024-03-08 1:10,HL8025,KAL765,RKSI,RJCC,94,3,,,95.2,84.2
2024-03-07 23:28,HL8276,KAL893,RKSI,ZSPD,84,18,,,79.2,86.06666667
2024-03-07 23:20,HL7554,KAL827,RKSI,ZGSZ,85,9,,,83.8,83.46666667
2024-03-07 22:47,HL7586,KAL197,RKSI,ZMCK,89,10,,,87.4,84.13333333
2024-03-07 11:18,HL7524,KAL659,RKSI,VTBS,84,13,,,81.2,85.33333333
2024-03-07 9:05,HL7702,KAL475,RKSI,VVTS,89,10,,,87.4,86.73333333
2024-03-07 8:47,HL8026,KAL629,RKSI,WADD,94,12,,,91.6,86.8
2024-03-07 7:27,HL8027,KAL633,RKSI,WADD,87,20,,,81.4,88.6
2024-03-07 7:20,HL8211,KAL187,RKSI,RCTP,94,9,,,92.8,85.4
2024-03-07 4:02,HL8212,KAL951,RKSI,OMDB,88,21,,,82,88.4
2024-03-07 3:55,HL8002,KAL769,RKSI,RJCC,92,10,,,90.4,84.73333333
2024-03-07 0:08,HL7709,KAL865,RKSI,ZGGG,83,9,,,81.8,86.46666667
2024-03-06 23:40,HL8003,KAL827,RKSI,ZGSZ,90,13,,,87.2,86.2
2024-03-06 23:23,HL7710,KAL171,RKSI,VHHH,90,7,,,89.6,89.46666667
2024-03-06 23:23,HL8211,KAL893,RKSI,ZSPD,92,7,,,91.6,91.86666667
2024-03-06 22:46,HL7720,KAL197,RKSI,ZMCK,94,5,,,94.4,89.06666667
2024-03-06 11:28,HL7524,KAL659,RKSI,VTBS,84,13,,,81.2,85.66666667
2024-03-06 10:03,HL8027,KAL743,RKSI,RJGG,87,20,,,81.4,84.33333333
2024-03-06 8:46,HL8002,KAL629,RKSI,WADD,92,10,,,90.4,88.06666667
2024-03-06 7:21,HL8211,KAL187,RKSI,RCTP,94,10,,,92.4,91.53333333
2024-03-06 6:57,HL7584,KAL487,RKSI,VVPQ,93,9,,,91.8,92.8
2024-03-06 6:12,HL8025,KAL725,RKSI,RJBB,95,8,,,94.2,90.86666667
2024-03-06 4:56,HL8227,KAL955,RKSI,LTFM,89,12,,,86.6,89.53333333
2024-03-06 4:39,HL8003,KAL695,RKSI,VNKT,93,19,,,87.8,87.93333333
2024-03-06 1:38,HL8002,KAL741,RKSI,RJGG,91,10,,,89.4,88.73333333
2024-03-06 0:26,HL7540,KAL469,RKSI,VVTS,89,6,,,89,91.26666667
2024-03-05 23:58,HL8025,KAL845,RKSI,ZSQD,95,5,,,95.4,90.4
2024-03-05 9:59,HL8003,KAL743,RKSI,RJGG,92,19,,,86.8,88.33333333
2024-03-05 9:39,HL7554,KAL461,RKSI,VVDN,86,14,,,82.8,84.66666667
2024-03-05 8:43,HL8002,KAL629,RKSI,WADD,88,15,,,84.4,82.2
2024-03-05 7:29,HL8027,KAL187,RKSI,RCTP,87,25,,,79.4,85.93333333
2024-03-05 7:22,HL8025,KAL633,RKSI,WADD,96,11,,,94,84.86666667
2024-03-05 1:14,HL7709,KAL765,RKSI,RJCC,84,13,,,81.2,88.33333333
2024-03-04 23:20,HL7584,KAL827,RKSI,ZGSZ,91,9,,,89.8,85.33333333
2024-03-04 10:16,HL8002,KAL743,RKSI,RJGG,87,11,,,85,88
2024-03-04 10:03,HL7586,KAL461,RKSI,VVDN,92,13,,,89.2,88.26666667
2024-03-04 7:23,HL8227,KAL187,RKSI,RCTP,93,12,,,90.6,90.33333333
2024-03-04 6:55,HL8025,KAL725,RKSI,RJBB,92,8,,,91.2,86.8
2024-03-04 4:54,HL8276,KAL955,RKSI,LTFM,85,22,,,78.6,86
2024-03-04 4:36,HL8003,KAL695,RKSI,VNKT,93,18,,,88.2,86.86666667
2024-03-04 0:39,HL8025,KAL845,RKSI,ZSQD,93,4,,,93.8,89.2
2024-03-04 0:04,HL7585,KAL723,RKSI,RJBB,86,7,,,85.6,87.8
2024-03-03 23:57,HL8027,KAL865,RKSI,ZGGG,88,16,,,84,85.8
2024-03-03 10:14,HL8003,KAL743,RKSI,RJGG,91,14,,,87.8,87.26666667
2024-03-03 10:02,HL7587,KAL461,RKSI,VVDN,90,6,,,90,90.26666667
2024-03-03 7:30,HL8025,KAL633,RKSI,WADD,93,6,,,93,89.46666667
2024-03-03 7:17,HL8002,KAL187,RKSI,RCTP,87,10,,,85.4,86.8
2024-03-03 6:25,HL7709,KAL725,RKSI,RJBB,84,11,,,82,86.06666667
2024-03-03 4:52,HL8211,KAL955,RKSI,LTFM,92,9,,,90.8,87.93333333
2024-03-03 4:39,HL8228,KAL711,RKSI,RJAA,91,6,,,91,87.73333333
2024-03-03 4:35,HL8027,KAL695,RKSI,VNKT,87,20,,,81.4,87.86666667
2024-03-03 0:45,HL8002,KAL845,RKSI,ZSQD,92,8,,,91.2,88
2024-03-02 23:29,HL8025,KAL893,RKSI,ZSPD,91,5,,,91.4,90.33333333
2024-03-02 23:23,HL7586,KAL171,RKSI,VHHH,90,10,,,88.4,89.86666667
2024-03-02 10:15,HL8211,KAL895,RKSI,ZSPD,91,9,,,89.8,85.66666667
2024-03-02 10:07,HL8027,KAL743,RKSI,RJGG,84,19,,,78.8,87.66666667
2024-03-02 9:26,HL8025,KAL475,RKSI,VVTS,94,5,,,94.4,88.06666667
2024-03-02 8:39,HL8026,KAL629,RKSI,WADD,93,11,,,91,91.93333333
2024-03-02 7:31,HL8002,KAL633,RKSI,WADD,92,10,,,90.4,87.06666667
2024-03-02 7:19,HL8276,KAL187,RKSI,RCTP,85,19,,,79.8,83.86666667
2024-03-02 4:43,HL8212,KAL711,RKSI,RJAA,85,15,,,81.4,85.2
2024-03-02 3:53,HL8025,KAL869,RKSI,ZYTL,94,5,,,94.4,89.73333333
2024-03-02 2:25,HL7720,KAL897,RKSI,ZSPD,93,5,,,93.4,92.06666667
2024-03-02 1:38,HL8026,KAL741,RKSI,RJGG,90,10,,,88.4,87.8
2024-03-02 0:18,HL7524,KAL469,RKSI,VVTS,82,7,,,81.6,86.86666667
2024-03-02 0:08,HL8211,KAL865,RKSI,ZGGG,89,2,,,90.6,88.13333333
2024-03-01 23:52,HL8002,KAL831,RKSI,ZYTX,91,3,,,92.2,88.13333333
2024-03-01 23:18,HL8027,KAL827,RKSI,ZGSZ,84,12,,,81.6,84.53333333
2024-03-01 10:33,HL8276,KAL895,RKSI,ZSPD,81,9,,,79.8,82.26666667
2024-03-01 9:37,HL8027,KAL667,RKSI,VTCC,87,10,,,85.4,84.8
2024-03-01 8:53,HL8026,KAL629,RKSI,WADD,88,3,,,89.2,87.6
2024-03-01 7:19,HL8228,KAL991,RKSI,UTTT,85,-2,,,88.2,91
2024-03-01 6:57,HL8025,KAL675,RKSI,VTCC,92,-3,,,95.6,91.93333333
2024-03-01 5:00,HL8227,KAL955,RKSI,LTFM,90,1,,,92,93.4
2024-03-01 4:26,HL8002,KAL695,RKSI,VNKT,91,2,,,92.6,88.33333333
2024-03-01 3:57,HL8212,KAL951,RKSI,OMDB,82,10,,,80.4,89.73333333
2024-03-01 1:51,HL8026,KAL741,RKSI,RJGG,95,3,,,96.2,86.66666667
2024-03-01 0:47,HL8027,KAL137,RKSI,ZHHH,85,10,,,83.4,91.86666667
2024-03-01 0:11,HL8025,KAL831,RKSI,ZYTX,92,-4,,,96,88.25
2024-02-29 23:34,HL8228,KAL893,RKSI,ZSPD,85,-3,,,85.35,91.06666667
2024-02-29 23:23,HL7702,KAL171,RKSI,VHHH,92,2,,,91.85,87.38333333
2024-02-29 10:06,HL8002,KAL743,RKSI,RJGG,86,11,,,84.95,85.91666667
2024-02-29 9:57,HL7585,KAL461,RKSI,VVDN,82,11,,,80.95,85.15
2024-02-29 8:52,HL8026,KAL629,RKSI,WADD,91,15,,,89.55,84.41666667
2024-02-29 7:28,HL8027,KAL633,RKSI,WADD,85,23,,,82.75,87.18333333
2024-02-29 7:15,HL8228,KAL187,RKSI,RCTP,90,8,,,89.25,86.75
2024-02-29 6:28,HL7587,KAL725,RKSI,RJBB,89,8,,,88.25,87.45
2024-02-29 4:17,HL8276,KAL789,RKSI,RJFF,87,22,,,84.85,87.71666667
2024-02-29 3:49,HL8002,KAL869,RKSI,ZYTL,91,10,,,90.05,85.98333333
